botanical_garden		2.1717E-4	3.6729E-4	2.3359E-4	2.1852E-4	4.1559E-4	2.6044E-4	3.735E-4	1.7899E-4	2.3747E-4	2.6057E-4	2.5759E-4	1.9113E-4	2.647E-4	3.0063E-4	3.3689E-4	3.8921E-4	4.6741E-4	4.4903E-4	3.3087E-4	4.0519E-4	2.9691E-4	3.8922E-4	3.8606E-4	2.6724E-4	2.8077E-4	3.588E-4	3.2356E-4	2.9221E-4	4.3716E-4	5.3554E-4	4.0257E-4	6.7553E-4	4.9214E-4	9.0474E-4	0.00100098	0.00151227	0.00107344	0.00144761	0.00312111	0.00268681	0.00271307	0.00839868	0.006217	0.00806609	0.01179037	0.00681798
pagoda		1.3657E-4	1.4242E-4	1.1819E-4	2.0767E-4	2.6914E-4	2.0393E-4	3.6184E-4	1.2056E-4	8.304E-5	1.3208E-4	1.3401E-4	2.7278E-4	2.2577E-4	4.2818E-4	3.6834E-4	2.8013E-4	4.5303E-4	2.8585E-4	2.939E-4	4.7316E-4	7.3972E-4	9.303E-4	0.00127514	9.9979E-4	5.7831E-4	2.8909E-4	3.8415E-4	6.6551E-4	3.8731E-4	4.4407E-4	0.00117283	0.00147065	7.4554E-4	0.00106641	0.00217813	0.00232457	0.00194861	0.00469849	0.00423138	0.00395011	0.00162525	0.00286223	9.1689E-4	0.00137706	0.00361352	0.00288152
cathedral_outdoor		0.01892899	0.01564126	0.01510125	0.01279604	0.01289347	0.01574866	0.01595951	0.0131474	0.013002	0.01303962	0.01215312	0.01262494	0.02236662	0.02584315	0.01472471	0.02133699	0.01847462	0.01691771	0.01180518	0.01303671	0.02374864	0.02219422	0.02547067	0.04400221	0.04045939	0.03112736	0.03123907	0.0210314	0.02794592	0.03904964	0.03740583	0.0280007	0.03957573	0.02371151	0.01897382	0.02103017	0.02913384	0.01015734	0.00941753	0.01929577	0.01900387	0.00999165	0.00860164	0.01421588	0.01376049	0.01271226
fairway		0.00110652	0.00109676	0.00119706	0.00143899	6.4425E-4	5.8815E-4	0.00113621	7.0337E-4	3.9333E-4	5.3291E-4	4.7117E-4	2.294E-4	2.4582E-4	3.2157E-4	5.5019E-4	4.1394E-4	5.0602E-4	5.4216E-4	5.3536E-4	4.1749E-4	2.9378E-4	5.9471E-4	3.6861E-4	3.1867E-4	2.1051E-4	4.9375E-4	5.459E-4	5.0639E-4	4.7195E-4	3.769E-4	3.2969E-4	6.1017E-4	3.9869E-4	6.9766E-4	5.5143E-4	4.5523E-4	9.3549E-4	6.5619E-4	4.2021E-4	0.00145942	0.00154094	0.00132515	7.9232E-4	9.9532E-4	0.0011361	0.0012167
beauty_salon		4.435E-5	7.047E-5	5.022E-5	6.393E-5	4.567E-5	7.478E-5	4.194E-5	4.227E-5	4.259E-5	4.296E-5	2.557E-5	1.986E-5	2.29E-5	2.858E-5	2.416E-5	2.195E-5	1.682E-5	1.885E-5	2.936E-5	1.908E-5	3.861E-5	7.633E-5	8.811E-5	7.996E-5	3.478E-5	1.764E-5	1.197E-5	2.421E-5	1.577E-5	1.397E-5	1.69E-5	2.856E-5	9.7E-6	1.298E-5	2.067E-5	2.231E-5	2.559E-5	1.624E-5	1.175E-5	1.09E-5	1.568E-5	1.371E-5	1.988E-5	2.597E-5	3.344E-5	2.764E-5
arch		0.10924313	0.04372359	0.05571808	0.05232681	0.03649324	0.0244682	0.02024785	0.02310621	0.0266762	0.03070528	0.02852192	0.02426949	0.02592679	0.02368971	0.02393244	0.02231146	0.02333301	0.01671776	0.01576613	0.02375918	0.0401652	0.05531853	0.05282758	0.04955798	0.07701281	0.03886523	0.03607225	0.02042049	0.01655704	0.02760124	0.01882555	0.02244043	0.02214161	0.03792494	0.03879294	0.02754363	0.01368616	0.01993668	0.02340438	0.02096234	0.03071445	0.02299109	0.01409353	0.01810995	0.01282071	0.01588362
river		0.0010845	7.0422E-4	0.00254001	0.00123139	7.0404E-4	6.9932E-4	7.6975E-4	8.701E-4	0.00104969	6.3071E-4	0.00143144	0.00155182	0.00135984	0.00113071	8.1529E-4	0.0012093	0.00194554	9.7348E-4	6.2874E-4	0.00147936	0.00145498	0.00345336	0.00228228	0.00219771	0.00132319	0.00114796	0.00282764	0.00192581	0.00128373	0.00123656	0.00108984	0.00159047	8.4885E-4	6.7044E-4	9.3139E-4	8.9463E-4	0.00112904	5.2392E-4	4.1385E-4	0.00222672	0.00313988	0.0030391	0.00126392	0.0041821	0.00221842	0.00369051
home_office		1.103E-5	1.452E-5	1.423E-5	2.441E-5	3.736E-5	4.256E-5	6.103E-5	3.204E-5	3.646E-5	2.749E-5	2.112E-5	2.044E-5	1.399E-5	1.427E-5	1.603E-5	1.778E-5	3.024E-5	1.92E-5	1.581E-5	1.305E-5	1.628E-5	6.42E-5	1.0119E-4	1.3949E-4	4.597E-5	1.469E-5	9.72E-6	3.505E-5	2.058E-5	2.003E-5	2.491E-5	6.029E-5	1.463E-5	1.745E-5	3.745E-5	4.302E-5	3.995E-5	1.266E-5	9.2E-6	8.73E-6	7.32E-6	8.45E-6	1.657E-5	2.075E-5	4.878E-5	2.658E-5
castle		0.07761315	0.06019242	0.07676963	0.09864437	0.09730325	0.11420698	0.10273614	0.13016222	0.10945708	0.09972853	0.12772195	0.10363441	0.09936079	0.09763166	0.09674267	0.11659731	0.13850692	0.15974942	0.14001249	0.16664657	0.1269027	0.0916824	0.11639892	0.1197246	0.13607065	0.15224355	0.15238498	0.1472032	0.1494294	0.12022321	0.16252927	0.13929087	0.127768	0.10747136	0.11057821	0.14285938	0.22644767	0.16951005	0.1031331	0.12188963	0.12470475	0.11154839	0.09304424	0.08980102	0.09382471	0.08953297
slum		0.02474244	0.02281565	0.01090892	0.01415971	0.01642834	0.02590724	0.02877831	0.02888031	0.02433177	0.01129771	0.01081304	0.06204274	0.01522587	0.02010654	0.02450488	0.11892779	0.08255118	0.08861045	0.06723869	0.0290396	0.03917129	0.10175176	0.07151867	0.07219159	0.01794513	0.00827019	0.00540305	0.0391284	0.02794848	0.01711365	0.02824369	0.03636634	0.01271319	0.00922026	0.00868689	0.00808208	0.01766417	0.00499059	0.01008497	0.01413424	0.01315432	0.01875108	0.0178908	0.01469492	0.02099131	0.03006286
corn_field		3.278E-5	3.303E-5	2.469E-5	4.937E-5	2.215E-5	2.308E-5	1.681E-5	1.926E-5	1.604E-5	3.009E-5	2.221E-5	1.81E-5	1.411E-5	1.907E-5	1.449E-5	2.346E-5	2.915E-5	2.701E-5	4.064E-5	2.554E-5	2.514E-5	3.103E-5	2.545E-5	4.101E-5	2.514E-5	4.283E-5	6.635E-5	4.495E-5	4.149E-5	6.343E-5	5.806E-5	5.28E-5	4.4E-5	4.057E-5	2.816E-5	2.992E-5	4.644E-5	3.25E-5	6.075E-5	1.1412E-4	7.642E-5	6.695E-5	7.994E-5	1.7542E-4	1.9765E-4	2.3042E-4
swimming_pool_outdoor		3.869E-5	3.851E-5	2.636E-5	3.338E-5	4.594E-5	4.141E-5	7.03E-5	7.012E-5	6.589E-5	5.108E-5	5.945E-5	3.569E-5	3.329E-5	3.931E-5	3.241E-5	3.795E-5	5.673E-5	4.95E-5	6.992E-5	8.424E-5	5.927E-5	1.296E-4	7.517E-5	8.876E-5	3.712E-5	4.185E-5	5.221E-5	1.0985E-4	5.638E-5	3.593E-5	1.0784E-4	8.727E-5	5.365E-5	2.604E-5	3.418E-5	2.796E-5	3.891E-5	2.932E-5	3.194E-5	1.3336E-4	1.5918E-4	7.011E-5	3.977E-5	4.383E-5	4.056E-5	3.735E-5
igloo		1.1091E-4	1.0872E-4	1.3153E-4	2.1952E-4	2.5854E-4	2.5194E-4	4.0762E-4	3.8531E-4	3.6409E-4	3.6505E-4	3.7403E-4	1.9566E-4	3.1378E-4	5.3477E-4	4.8133E-4	4.472E-4	5.6736E-4	5.7014E-4	7.9941E-4	0.00102219	9.3281E-4	0.00159232	0.00120196	6.2165E-4	4.5931E-4	2.9849E-4	3.5763E-4	5.1833E-4	4.6477E-4	2.819E-4	2.9478E-4	3.3191E-4	6.1514E-4	5.3126E-4	0.00109132	0.00115786	0.00218938	0.00292965	0.00154211	6.101E-4	0.00120758	9.939E-4	0.00169184	7.5245E-4	6.1867E-4	0.00114508
excavation		5.6951E-4	7.5749E-4	7.514E-4	0.0021694	0.00238886	0.00168028	0.00222792	0.00171613	7.4962E-4	9.8536E-4	7.9003E-4	6.7679E-4	5.1659E-4	7.3933E-4	6.2219E-4	9.1355E-4	9.6326E-4	7.0605E-4	4.8595E-4	6.1071E-4	7.0606E-4	0.00145309	0.00143168	0.00187375	0.00124145	5.1355E-4	5.8281E-4	0.00303759	0.00139282	0.00125603	0.00149479	0.0025025	0.00129529	0.00114656	0.00119146	9.3906E-4	0.00247244	0.00173248	0.00206553	0.00183115	0.00115814	0.00149119	0.00312558	0.00120752	8.6374E-4	5.4105E-4
highway		0.00174035	0.00272871	9.8075E-4	0.00112132	6.2783E-4	6.1078E-4	5.9458E-4	3.3691E-4	2.3451E-4	3.7466E-4	2.4373E-4	2.6128E-4	3.8992E-4	1.7108E-4	1.6605E-4	1.2168E-4	1.2546E-4	1.0441E-4	2.0587E-4	2.8951E-4	4.4624E-4	8.335E-4	7.4803E-4	7.2894E-4	6.3905E-4	2.7655E-4	1.6835E-4	4.6764E-4	3.4029E-4	2.7478E-4	2.5286E-4	3.7267E-4	1.6147E-4	1.6948E-4	2.8657E-4	1.4564E-4	1.3264E-4	8.566E-5	3.9023E-4	2.5758E-4	6.6199E-4	8.4055E-4	0.00142878	0.00246391	0.00221083	0.00427334
ruin		0.01831333	0.01741025	0.02297747	0.04965283	0.02561712	0.0341448	0.02175269	0.03071965	0.0404839	0.03238887	0.04339297	0.08265413	0.07586967	0.1076408	0.20833708	0.18813378	0.22270365	0.2502564	0.24883904	0.18521804	0.15261094	0.14684653	0.09960122	0.0644866	0.107057	0.1696657	0.18159047	0.26533106	0.18214786	0.31039214	0.22997557	0.1791387	0.23660447	0.1800022	0.18961948	0.19789366	0.342784	0.15657209	0.23589523	0.19601339	0.29887238	0.14602832	0.1215449	0.08802544	0.09094872	0.073652
hotel_room		6.11E-6	6.08E-6	6.84E-6	1.0E-5	1.413E-5	1.291E-5	1.286E-5	1.17E-5	1.448E-5	1.252E-5	7.69E-6	7.41E-6	6.31E-6	7.41E-6	7.86E-6	1.052E-5	2.005E-5	1.201E-5	2.607E-5	2.623E-5	5.914E-5	5.084E-5	2.747E-5	1.744E-5	1.292E-5	1.521E-5	9.74E-6	1.484E-5	1.584E-5	8.22E-6	1.076E-5	1.341E-5	1.377E-5	1.109E-5	2.049E-5	2.973E-5	4.041E-5	2.639E-5	3.298E-5	2.019E-5	1.816E-5	1.81E-5	4.406E-5	5.873E-5	1.9344E-4	1.503E-4
palace		0.15397759	0.2125125	0.18889819	0.1958809	0.1357057	0.15037766	0.13158381	0.11326822	0.12102808	0.11535554	0.12499744	0.12984958	0.15266237	0.16370107	0.18378556	0.17304347	0.21876714	0.17132525	0.14188413	0.20947382	0.16019624	0.15805906	0.1660541	0.15735061	0.13868232	0.19717497	0.17000093	0.14730261	0.17634962	0.17732857	0.19021739	0.21364759	0.22258498	0.2380943	0.25691313	0.26670957	0.24398552	0.25677708	0.31207776	0.36224815	0.1841537	0.20117128	0.27906865	0.22387393	0.26919675	0.307462
game_room		3.209E-5	2.891E-5	2.403E-5	2.88E-5	3.705E-5	3.717E-5	4.59E-5	3.411E-5	3.896E-5	4.573E-5	2.664E-5	2.93E-5	3.472E-5	3.274E-5	2.2E-5	3.126E-5	3.864E-5	4.935E-5	3.657E-5	2.647E-5	2.361E-5	7.768E-5	8.783E-5	8.243E-5	3.876E-5	2.787E-5	2.877E-5	3.862E-5	2.221E-5	2.861E-5	2.035E-5	2.962E-5	1.921E-5	2.292E-5	2.501E-5	3.103E-5	2.864E-5	1.997E-5	1.402E-5	2.098E-5	2.481E-5	1.338E-5	1.688E-5	2.19E-5	3.503E-5	3.084E-5
desert_sand		8.187E-5	1.4787E-4	8.311E-5	1.8696E-4	3.4201E-4	1.9535E-4	2.3956E-4	1.2487E-4	8.894E-5	1.0965E-4	1.0461E-4	1.5085E-4	1.193E-4	1.9635E-4	2.2366E-4	2.7865E-4	2.7697E-4	1.6824E-4	3.1475E-4	2.0754E-4	7.875E-5	9.367E-5	1.9134E-4	3.999E-4	2.0271E-4	8.484E-5	1.0795E-4	4.3596E-4	2.2601E-4	2.3013E-4	2.7335E-4	5.3782E-4	4.0835E-4	2.3007E-4	2.3426E-4	2.0774E-4	2.4097E-4	8.682E-5	8.573E-5	1.2668E-4	1.8859E-4	7.38E-5	1.0701E-4	1.9705E-4	1.9689E-4	2.0996E-4
market_outdoor		2.1022E-4	2.0301E-4	1.7347E-4	2.5808E-4	2.8482E-4	4.1948E-4	3.9428E-4	3.0453E-4	2.2625E-4	3.0056E-4	3.6346E-4	2.7272E-4	5.7319E-4	5.7906E-4	3.9759E-4	4.8977E-4	3.5585E-4	3.7013E-4	3.7786E-4	4.8934E-4	8.3387E-4	0.00157068	0.00118723	0.0017744	0.0010514	0.00119683	0.00150229	0.00182752	0.00142608	9.2451E-4	0.00277892	0.00237323	0.00106422	7.79E-4	3.6504E-4	2.6574E-4	2.24E-4	7.177E-5	7.258E-5	2.0955E-4	1.4494E-4	1.2675E-4	2.6307E-4	2.2859E-4	1.3858E-4	1.6419E-4
gift_shop		1.2452E-4	1.6237E-4	1.2434E-4	1.4963E-4	1.232E-4	2.0988E-4	1.4924E-4	1.3047E-4	1.3217E-4	1.3329E-4	8.364E-5	5.747E-5	5.982E-5	1.0366E-4	9.821E-5	1.071E-4	1.0129E-4	1.2694E-4	1.6098E-4	1.2519E-4	2.8152E-4	6.1432E-4	7.4814E-4	5.9639E-4	2.7049E-4	1.1802E-4	6.984E-5	1.0776E-4	7.066E-5	6.258E-5	7.286E-5	1.0232E-4	4.009E-5	4.473E-5	6.726E-5	5.911E-5	5.956E-5	2.13E-5	2.371E-5	2.449E-5	3.716E-5	3.931E-5	4.882E-5	3.384E-5	6.381E-5	4.392E-5
temple_east_asia		3.4184E-4	5.1285E-4	4.2122E-4	4.7632E-4	4.5309E-4	5.9442E-4	4.2802E-4	4.9328E-4	4.1064E-4	6.6924E-4	7.9144E-4	0.00109993	7.7984E-4	0.00331511	9.699E-4	7.1147E-4	0.00138541	0.00121739	0.00107196	0.00108647	0.00129455	0.00110374	6.4384E-4	0.00113165	9.3353E-4	6.6163E-4	7.3011E-4	9.6738E-4	6.5852E-4	0.00113469	0.00109556	9.5232E-4	0.00262851	0.00215959	0.00617184	0.00734573	0.00411293	0.02050406	0.01313833	0.01349299	0.00640018	0.00838429	0.00220522	0.00241305	0.0047777	0.00281683
amusement_park		0.00160722	0.00137378	8.223E-4	0.00100905	4.1655E-4	6.3001E-4	8.0866E-4	5.3166E-4	4.2298E-4	7.7001E-4	4.7408E-4	2.4709E-4	3.3623E-4	4.2758E-4	1.8274E-4	2.2988E-4	9.0266E-4	3.5837E-4	5.7682E-4	3.2844E-4	4.7931E-4	5.0235E-4	4.122E-4	6.2602E-4	3.3101E-4	4.0801E-4	5.5938E-4	4.1729E-4	3.1729E-4	3.9599E-4	6.1718E-4	7.4418E-4	3.093E-4	3.605E-4	2.6735E-4	3.0939E-4	3.758E-4	3.8306E-4	9.913E-4	0.00298774	0.00214791	0.00281384	0.00123831	0.00330383	0.00158438	0.00398225
laundromat		1.3842E-4	1.82E-4	1.2447E-4	1.5543E-4	7.972E-5	1.2258E-4	6.945E-5	9.888E-5	9.028E-5	8.953E-5	5.57E-5	4.011E-5	3.585E-5	4.017E-5	3.301E-5	2.94E-5	2.067E-5	2.307E-5	2.822E-5	3.256E-5	3.848E-5	6.377E-5	5.16E-5	5.827E-5	4.292E-5	1.923E-5	1.89E-5	2.217E-5	1.332E-5	1.171E-5	1.358E-5	2.115E-5	9.51E-6	1.266E-5	2.186E-5	2.174E-5	2.786E-5	1.67E-5	1.824E-5	1.249E-5	1.615E-5	1.06E-5	1.953E-5	2.041E-5	1.667E-5	3.513E-5
ocean		2.941E-5	2.993E-5	3.222E-5	5.997E-5	7.168E-5	5.555E-5	6.343E-5	7.566E-5	6.334E-5	4.43E-5	2.992E-5	2.546E-5	3.562E-5	2.487E-5	3.432E-5	2.623E-5	4.625E-5	3.663E-5	3.94E-5	5.111E-5	4.856E-5	9.832E-5	6.705E-5	9.561E-5	3.899E-5	3.473E-5	8.264E-5	1.1023E-4	7.885E-5	4.801E-5	6.901E-5	6.9E-5	4.269E-5	3.364E-5	6.098E-5	4.372E-5	6.818E-5	4.505E-5	8.848E-5	2.635E-4	3.054E-4	9.588E-5	4.624E-5	1.2588E-4	1.1375E-4	1.5664E-4
ballroom		1.0431E-4	1.0251E-4	1.2132E-4	9.226E-5	1.329E-4	9.334E-5	1.0375E-4	1.101E-4	1.1592E-4	1.2625E-4	7.978E-5	1.0937E-4	1.1798E-4	1.0754E-4	1.1639E-4	9.184E-5	1.5132E-4	1.3203E-4	1.22E-4	1.159E-4	2.2596E-4	3.0627E-4	3.6549E-4	1.0856E-4	1.4379E-4	2.1088E-4	6.8564E-4	4.2578E-4	0.00111505	2.9986E-4	6.2536E-4	8.4173E-4	5.7809E-4	6.067E-4	7.8536E-4	5.5118E-4	5.5667E-4	3.2733E-4	2.1618E-4	1.1301E-4	4.514E-5	8.769E-5	1.159E-4	2.1098E-4	4.1531E-4	2.1157E-4
basement		0.00132303	0.00113903	5.7402E-4	6.4031E-4	6.818E-4	0.00109573	5.7477E-4	6.9124E-4	9.1993E-4	3.7601E-4	3.8619E-4	8.7418E-4	4.8411E-4	9.0907E-4	0.0036788	0.01489804	0.01504417	0.02047581	0.0540687	0.0199774	0.02046461	0.00665839	0.00563987	0.00151607	0.00338533	0.00725213	0.00515253	0.01171057	0.00555675	0.00343279	0.00704428	0.0071179	0.00477659	0.00572129	0.00448154	0.00937	0.01104282	0.00307864	0.00305501	0.00245906	0.005961	0.00101092	0.00183777	0.00205536	0.00430891	0.00464283
auditorium		1.3443E-4	8.178E-5	1.1109E-4	1.4638E-4	1.7298E-4	9.133E-5	1.5598E-4	1.4084E-4	2.2721E-4	3.5288E-4	1.7232E-4	1.0597E-4	7.462E-5	9.348E-5	9.442E-5	1.5265E-4	1.8447E-4	1.9566E-4	2.2564E-4	2.3324E-4	2.0735E-4	1.8166E-4	1.8584E-4	1.8437E-4	2.1711E-4	2.4328E-4	3.0459E-4	1.4989E-4	1.9887E-4	3.6064E-4	3.1823E-4	2.5681E-4	2.7183E-4	1.8845E-4	2.4154E-4	2.9171E-4	3.2524E-4	1.1712E-4	1.6061E-4	2.1008E-4	1.8607E-4	1.1327E-4	1.0406E-4	1.5755E-4	2.5055E-4	2.5452E-4
crevasse		1.266E-5	1.876E-5	1.79E-5	3.241E-5	3.962E-5	4.137E-5	4.696E-5	3.745E-5	2.693E-5	2.994E-5	1.918E-5	9.01E-6	1.035E-5	1.629E-5	1.494E-5	2.02E-5	1.85E-5	1.555E-5	2.539E-5	3.061E-5	3.599E-5	3.774E-5	4.892E-5	4.343E-5	2.215E-5	1.412E-5	1.331E-5	2.448E-5	1.471E-5	1.328E-5	1.772E-5	2.139E-5	1.867E-5	1.106E-5	1.789E-5	1.302E-5	1.801E-5	1.188E-5	8.99E-6	6.98E-6	8.65E-6	1.115E-5	9.51E-6	7.27E-6	2.762E-5	4.039E-5
office_building		0.0553131	0.05746974	0.06102422	0.05310035	0.03169433	0.03719946	0.02803151	0.0259271	0.02675632	0.03580239	0.03058705	0.02381617	0.02725811	0.02010596	0.02318073	0.0117827	0.02167356	0.02089484	0.01868833	0.0201226	0.02133669	0.02117268	0.02034556	0.01458928	0.01390967	0.01673855	0.02519901	0.0234729	0.03684818	0.02395723	0.01831376	0.04808185	0.02326583	0.04250084	0.031637	0.02140312	0.01576601	0.0122494	0.02186769	0.02466239	0.03763337	0.02210579	0.02080094	0.03551082	0.02739615	0.01932703
ice_skating_rink_outdoor		2.1427E-4	1.5662E-4	3.159E-4	2.2878E-4	2.096E-4	2.1062E-4	3.7556E-4	1.698E-4	1.1617E-4	2.4984E-4	1.3125E-4	1.2426E-4	2.5963E-4	2.1987E-4	1.0226E-4	1.453E-4	1.3573E-4	2.2612E-4	5.4129E-4	5.6839E-4	6.2491E-4	9.9217E-4	4.9129E-4	2.8007E-4	2.8655E-4	3.8325E-4	7.4785E-4	3.8294E-4	3.6885E-4	1.9196E-4	2.5848E-4	1.7857E-4	2.3027E-4	3.1776E-4	1.3235E-4	1.2909E-4	1.3409E-4	1.6076E-4	1.3846E-4	1.3484E-4	1.2112E-4	2.6897E-4	2.2524E-4	1.9745E-4	2.3527E-4	1.7739E-4
television_studio		3.185E-5	4.053E-5	4.586E-5	5.699E-5	5.911E-5	7.304E-5	8.36E-5	6.558E-5	5.944E-5	8.45E-5	5.181E-5	5.176E-5	9.143E-5	6.53E-5	3.99E-5	5.024E-5	4.772E-5	6.096E-5	7.413E-5	6.735E-5	8.0E-5	1.6809E-4	1.5206E-4	1.5417E-4	8.267E-5	5.867E-5	5.353E-5	9.128E-5	6.228E-5	4.249E-5	6.104E-5	9.369E-5	3.011E-5	5.137E-5	3.345E-5	4.179E-5	3.679E-5	2.374E-5	3.381E-5	4.239E-5	3.111E-5	4.131E-5	6.263E-5	9.836E-5	1.1228E-4	1.0579E-4
clothing_store		1.6375E-4	1.9382E-4	1.3813E-4	1.6998E-4	9.45E-5	1.7434E-4	9.339E-5	9.71E-5	7.313E-5	9.608E-5	5.12E-5	3.263E-5	4.634E-5	5.655E-5	5.521E-5	5.127E-5	3.776E-5	3.673E-5	5.893E-5	6.494E-5	1.2012E-4	1.7846E-4	1.6414E-4	2.1546E-4	1.1844E-4	6.213E-5	4.101E-5	6.406E-5	4.255E-5	4.113E-5	5.738E-5	9.842E-5	3.66E-5	4.85E-5	5.194E-5	5.015E-5	5.969E-5	3.792E-5	3.922E-5	3.798E-5	3.679E-5	3.994E-5	2.966E-5	2.559E-5	7.285E-5	5.609E-5
stage_indoor		9.075E-5	5.778E-5	7.59E-5	6.555E-5	7.212E-5	6.351E-5	8.106E-5	6.581E-5	7.176E-5	1.2308E-4	7.164E-5	2.981E-5	3.886E-5	5.002E-5	2.424E-5	3.765E-5	7.404E-5	5.019E-5	5.366E-5	5.266E-5	6.572E-5	6.078E-5	5.34E-5	6.289E-5	5.269E-5	6.441E-5	8.816E-5	4.837E-5	6.304E-5	7.101E-5	7.072E-5	7.671E-5	5.538E-5	5.354E-5	4.505E-5	5.749E-5	5.398E-5	4.107E-5	4.567E-5	4.232E-5	3.097E-5	3.082E-5	3.599E-5	4.632E-5	8.308E-5	1.047E-4
rock_arch		3.208E-5	4.876E-5	3.067E-5	5.252E-5	8.201E-5	5.979E-5	5.944E-5	3.502E-5	3.132E-5	2.586E-5	4.127E-5	3.903E-5	3.443E-5	4.473E-5	4.85E-5	4.477E-5	7.195E-5	6.112E-5	8.772E-5	9.575E-5	9.717E-5	1.5175E-4	8.372E-5	1.132E-4	5.962E-5	1.0407E-4	7.115E-5	1.0581E-4	1.0964E-4	9.957E-5	1.0699E-4	7.077E-5	1.0213E-4	5.298E-5	1.0301E-4	9.339E-5	2.1679E-4	1.3239E-4	1.5781E-4	1.3791E-4	5.7092E-4	3.595E-4	2.0111E-4	1.0496E-4	6.1657E-4	8.6283E-4
aqueduct		0.00396416	0.00462866	0.0039661	0.00516599	0.00402601	0.00253254	0.00393641	0.00539597	0.01112911	0.00742951	0.01114084	0.01148981	0.00569112	0.00393081	0.00359117	0.00656783	0.00632596	0.00794952	0.00537803	0.00754938	0.00574882	0.01270109	0.0173819	0.02021632	0.01602296	0.03226731	0.0282726	0.02909608	0.03428206	0.0484275	0.02790452	0.01412627	0.02583038	0.02140033	0.0436401	0.03253204	0.01219343	0.00957276	0.01680482	0.07394753	0.1543095	0.24792005	0.08152112	0.12441444	0.03157844	0.05059858
temple_south_asia		2.2227E-4	3.245E-4	3.0549E-4	3.5289E-4	3.5234E-4	2.7481E-4	3.1638E-4	3.3326E-4	3.7548E-4	5.6513E-4	8.8779E-4	0.00146749	0.00102437	0.0021601	0.00194679	0.00202418	0.00381029	0.00310597	0.00227866	0.00187418	0.0020981	0.00158217	0.00151049	8.6489E-4	9.9876E-4	0.0026729	0.00198244	0.00272735	0.00187426	0.00295153	0.00270953	0.00187651	0.0027592	0.00188331	0.00628216	0.00636979	0.003782	0.01554957	0.01134476	0.01414604	0.00703681	0.00926066	0.00241774	0.00361518	0.01749825	0.01183166
watering_hole		1.245E-5	1.419E-5	1.952E-5	2.317E-5	3.198E-5	2.691E-5	2.983E-5	3.226E-5	2.862E-5	1.972E-5	1.379E-5	1.164E-5	1.467E-5	1.945E-5	1.515E-5	1.405E-5	2.241E-5	2.747E-5	2.536E-5	2.634E-5	1.978E-5	4.706E-5	3.1E-5	3.123E-5	2.532E-5	1.687E-5	5.03E-5	5.366E-5	3.094E-5	2.31E-5	3.169E-5	4.478E-5	2.634E-5	2.326E-5	3.671E-5	3.623E-5	8.449E-5	4.24E-5	7.186E-5	1.6365E-4	2.25E-4	2.9369E-4	3.345E-4	1.6118E-4	3.022E-4	3.0361E-4
reception		9.17E-6	7.38E-6	9.68E-6	1.102E-5	1.494E-5	1.331E-5	1.993E-5	1.784E-5	1.782E-5	1.521E-5	1.033E-5	1.002E-5	1.236E-5	1.043E-5	8.21E-6	7.51E-6	1.042E-5	8.88E-6	8.51E-6	7.48E-6	1.257E-5	2.22E-5	2.159E-5	2.781E-5	1.561E-5	7.84E-6	8.49E-6	1.694E-5	1.318E-5	9.35E-6	1.448E-5	1.553E-5	2.111E-5	2.388E-5	3.313E-5	3.895E-5	3.436E-5	1.842E-5	1.433E-5	9.11E-6	1.004E-5	9.92E-6	1.16E-5	1.585E-5	1.839E-5	1.115E-5
pasture		2.5366E-4	2.7641E-4	2.291E-4	4.9488E-4	2.6959E-4	3.888E-4	3.3618E-4	1.9024E-4	1.5741E-4	3.0185E-4	2.7345E-4	1.8636E-4	1.6926E-4	2.7088E-4	2.0638E-4	1.9228E-4	2.3269E-4	2.115E-4	5.063E-4	2.2515E-4	2.4152E-4	3.4822E-4	3.4674E-4	6.0109E-4	3.7412E-4	8.1195E-4	0.00126127	8.437E-4	0.00111591	0.00186852	8.9502E-4	0.00114764	7.0722E-4	8.9379E-4	9.4699E-4	8.0593E-4	9.6625E-4	7.1825E-4	0.00106228	0.00105326	0.00237922	0.00123059	7.0684E-4	0.00224727	0.00162878	0.00330981
mansion		0.14714271	0.19368456	0.15679145	0.08972649	0.12432522	0.10670347	0.11855978	0.08266287	0.08024924	0.05438446	0.08245104	0.0736796	0.08691337	0.07234617	0.10850041	0.10911186	0.12822132	0.15634164	0.12288097	0.1434505	0.14584316	0.13293812	0.14186735	0.0915079	0.08707487	0.09086014	0.11130469	0.08866533	0.12038841	0.11574285	0.11723828	0.12715362	0.14537233	0.150484	0.12626947	0.12162628	0.08336155	0.10398634	0.10021584	0.09578867	0.08504845	0.05442635	0.06983651	0.05908126	0.11238617	0.13389768
