corn_field		0.02055717	0.01631191	0.02878937	0.02089708	0.01515737	0.01447201	0.02963736	0.01416771	0.02948335	0.01714573	0.02107006	0.02308996	0.02644804	0.02610361	0.04361513	0.01931387	0.01341749	0.02662352	0.04421068	0.02646685	0.0187639	0.014907	0.01900509	0.02265836	0.0100262	0.01969847	0.01735844	0.00748834	0.01244013	0.00856877	0.00980883	0.02426939	0.05833941	0.01954157	0.01377708	0.0128439	0.02027598	0.01424583	0.02012492	0.01204298
swimming_pool_outdoor		1.741E-5	1.175E-5	1.01E-5	9.03E-6	1.069E-5	4.88E-6	7.65E-6	2.99E-6	3.57E-6	3.83E-6	7.57E-6	4.54E-6	6.49E-6	1.164E-5	1.273E-5	1.146E-5	9.54E-6	5.12E-6	3.32E-6	3.87E-6	6.84E-6	1.101E-5	1.057E-5	8.79E-6	9.99E-6	5.54E-6	1.615E-5	1.477E-5	1.115E-5	8.06E-6	1.405E-5	9.85E-6	4.25E-6	7.61E-6	1.205E-5	1.428E-5	1.212E-5	2.298E-5	3.491E-5	9.945E-5
igloo		2.5453E-4	1.8757E-4	1.6541E-4	1.28E-4	1.1628E-4	1.2308E-4	1.4036E-4	7.26E-5	1.295E-4	1.9967E-4	9.504E-5	7.015E-5	1.1017E-4	6.984E-5	1.9623E-4	1.1094E-4	1.2851E-4	2.1866E-4	1.7654E-4	4.91E-5	9.527E-5	1.3111E-4	2.6285E-4	2.0319E-4	1.4917E-4	1.5212E-4	2.1086E-4	4.681E-4	3.423E-4	1.9017E-4	1.3283E-4	1.2532E-4	1.7278E-4	8.995E-5	1.5315E-4	1.3767E-4	2.7623E-4	6.8491E-4	4.9169E-4	3.3299E-4
excavation		5.1896E-4	0.00121625	4.9417E-4	0.00131114	0.00272914	0.00103075	0.00211051	0.00143577	0.00143722	0.00200255	0.00139597	4.4582E-4	0.00113271	8.5008E-4	8.8817E-4	4.4916E-4	6.4583E-4	6.847E-4	9.3387E-4	0.00109212	7.3636E-4	8.0127E-4	2.8902E-4	4.493E-4	6.8815E-4	0.00169414	0.00108822	8.0166E-4	5.6587E-4	2.536E-4	4.7727E-4	4.538E-4	5.5992E-4	5.9236E-4	6.6947E-4	5.8799E-4	0.00101854	6.9374E-4	0.00229366	0.00111967
highway		5.2459E-4	5.2511E-4	2.6664E-4	2.9816E-4	1.9259E-4	2.3154E-4	2.3677E-4	1.53E-4	2.7778E-4	2.4627E-4	2.4115E-4	2.948E-4	3.2933E-4	3.4058E-4	1.7425E-4	1.772E-4	1.4655E-4	1.3382E-4	1.9022E-4	1.8757E-4	1.7446E-4	4.318E-4	1.9892E-4	3.3821E-4	5.0547E-4	2.1092E-4	3.1389E-4	2.0685E-4	1.3433E-4	3.0039E-4	1.5158E-4	1.4342E-4	1.34E-4	2.186E-4	5.5278E-4	3.5755E-4	5.659E-4	4.9839E-4	0.00100416	6.513E-4
ruin		0.2806012	0.2677545	0.1891718	0.16986324	0.2462614	0.30778053	0.40550593	0.39256456	0.51201856	0.5596196	0.6057438	0.41371718	0.41103002	0.41220984	0.35993257	0.36041364	0.32411182	0.32749227	0.4022765	0.38927528	0.44984433	0.44091588	0.438409	0.40531945	0.45557186	0.42677343	0.3183458	0.34999964	0.3338531	0.28358713	0.29246685	0.24609599	0.250817	0.31436244	0.25142407	0.21759357	0.23610742	0.24414393	0.22573297	0.21749942
hotel_room		2.041E-5	1.731E-5	1.041E-5	2.395E-5	1.621E-5	1.408E-5	3.072E-5	9.6E-6	1.234E-5	1.211E-5	1.178E-5	9.34E-6	1.558E-5	1.524E-5	3.36E-5	3.53E-5	2.981E-5	2.62E-5	1.769E-5	8.76E-6	1.966E-5	2.88E-5	2.902E-5	2.624E-5	2.895E-5	4.745E-5	6.884E-5	5.959E-5	3.395E-5	5.293E-5	4.523E-5	4.469E-5	6.334E-5	3.636E-5	3.969E-5	5.86E-5	1.6662E-4	4.0062E-4	1.2558E-4	1.3011E-4
palace		0.00487107	0.00540619	0.00676814	0.00973468	0.00903098	0.00612638	0.00532589	0.00444489	0.0051279	0.00285603	0.00824901	0.00377595	0.00539152	0.01052551	0.00736487	0.01475679	0.01049118	0.00988126	0.01167314	0.01332383	0.0108662	0.01284422	0.01051822	0.01283245	0.00983921	0.00784339	0.03415553	0.01294714	0.00943397	0.01129591	0.00502461	0.00818788	0.01638305	0.01637832	0.0118877	0.01603805	0.01504242	0.02211071	0.01859497	0.02447797
game_room		9.266E-5	9.208E-5	3.883E-5	6.587E-5	1.773E-5	1.162E-5	1.085E-5	4.24E-6	5.49E-6	1.063E-5	5.31E-6	3.51E-6	7.85E-6	1.016E-5	1.022E-5	7.44E-6	5.74E-6	6.11E-6	2.97E-6	2.7E-6	4.37E-6	7.16E-6	7.54E-6	6.08E-6	7.08E-6	1.319E-5	1.304E-5	1.304E-5	9.96E-6	8.11E-6	8.86E-6	1.386E-5	2.437E-5	1.207E-5	1.104E-5	9.78E-6	4.672E-5	7.184E-5	1.5213E-4	1.164E-4
desert_sand		6.8055E-4	8.7065E-4	5.7995E-4	8.0086E-4	7.1751E-4	8.4893E-4	0.00112161	4.2474E-4	5.2439E-4	0.00124465	9.3595E-4	0.00106983	9.1167E-4	6.6275E-4	0.00137286	9.5643E-4	0.00148503	8.8893E-4	5.1736E-4	3.6355E-4	5.4215E-4	3.5706E-4	6.6183E-4	5.4882E-4	8.8652E-4	6.5336E-4	5.0106E-4	5.3084E-4	6.6658E-4	3.0937E-4	3.8031E-4	2.8666E-4	4.1125E-4	2.8116E-4	2.5214E-4	6.2855E-4	9.8431E-4	0.00168409	0.00174236	0.00103172
gift_shop		3.5076E-4	4.1312E-4	1.2363E-4	1.1999E-4	1.1444E-4	5.705E-5	2.081E-5	3.266E-5	2.49E-5	4.054E-5	1.698E-5	2.135E-5	1.815E-5	2.205E-5	4.503E-5	2.95E-5	5.22E-5	1.791E-5	2.105E-5	1.9E-5	1.605E-5	2.412E-5	1.985E-5	2.285E-5	3.535E-5	4.365E-5	2.659E-5	4.746E-5	4.574E-5	3.527E-5	3.591E-5	1.774E-5	1.9E-5	2.049E-5	1.966E-5	2.176E-5	7.24E-5	8.464E-5	6.872E-5	4.409E-5
market_outdoor		2.1539E-4	1.8853E-4	4.747E-5	1.1163E-4	8.545E-5	4.878E-5	5.806E-5	3.228E-5	4.284E-5	8.304E-5	4.444E-5	5.821E-5	7.809E-5	1.2361E-4	8.179E-5	6.515E-5	7.0E-5	3.529E-5	2.348E-5	3.127E-5	4.061E-5	2.421E-5	3.55E-5	3.089E-5	4.892E-5	2.852E-5	3.649E-5	8.883E-5	6.933E-5	3.438E-5	6.325E-5	3.089E-5	3.915E-5	4.108E-5	8.85E-5	4.208E-5	8.522E-5	6.51E-5	1.54E-4	1.8793E-4
temple_east_asia		0.0030533	0.00928725	0.00274626	0.0061484	0.00642652	0.00731724	0.00391701	0.00345051	0.00322788	0.0053157	0.00317823	0.00145342	0.00301624	0.00291312	0.00363791	0.00845787	0.00400191	0.01003638	0.0069908	0.00374968	0.00263413	0.00204516	0.00227817	0.00149111	0.00467127	0.00103396	0.00617542	9.1535E-4	0.00128265	0.0020607	0.00156937	0.00114828	0.00102518	0.00262718	0.00137745	0.00269628	0.00227804	0.00281832	0.00268851	0.0053501
amusement_park		7.5172E-4	0.00101368	3.013E-4	5.4721E-4	2.6757E-4	3.4941E-4	5.3652E-4	3.285E-4	7.6603E-4	8.7369E-4	3.6372E-4	1.8719E-4	5.257E-4	6.6819E-4	1.9392E-4	3.4465E-4	3.295E-4	5.2309E-4	6.2589E-4	2.6238E-4	0.00102867	5.1541E-4	0.00107781	6.7057E-4	7.1409E-4	8.7262E-4	0.00228389	0.00238381	0.00117852	9.5042E-4	0.00366048	0.0023057	0.00228759	0.00239698	0.00146841	4.9542E-4	0.0016047	7.7469E-4	0.00435195	0.00645763
laundromat		2.4496E-4	1.7557E-4	8.887E-5	3.79E-5	1.701E-5	6.59E-6	4.61E-6	2.62E-6	2.95E-6	3.56E-6	3.54E-6	3.67E-6	4.39E-6	6.78E-6	5.83E-6	5.74E-6	7.42E-6	7.43E-6	5.08E-6	3.59E-6	9.69E-6	6.91E-6	1.02E-5	1.021E-5	9.25E-6	1.402E-5	2.142E-5	2.701E-5	1.764E-5	1.353E-5	2.767E-5	2.71E-5	1.454E-5	7.4E-6	1.06E-5	2.124E-5	1.0213E-4	5.832E-5	7.27E-5	4.615E-5
ocean		7.498E-5	1.1612E-4	6.647E-5	1.4406E-4	9.811E-5	7.784E-5	5.732E-5	5.308E-5	4.689E-5	4.547E-5	5.385E-5	3.493E-5	5.388E-5	4.682E-5	5.776E-5	2.6414E-4	9.497E-5	1.5774E-4	1.3491E-4	7.377E-5	1.1476E-4	2.5677E-4	1.1841E-4	1.3581E-4	2.6842E-4	3.3919E-4	1.6607E-4	9.612E-5	2.8834E-4	1.0981E-4	2.9893E-4	1.337E-4	1.4023E-4	1.3576E-4	1.3384E-4	1.9118E-4	1.2688E-4	1.655E-4	5.4471E-4	2.8991E-4
ballroom		7.168E-5	1.1032E-4	2.217E-5	3.193E-5	2.384E-5	1.642E-5	3.177E-5	2.029E-5	3.539E-5	1.853E-5	2.791E-5	2.219E-5	5.002E-5	7.971E-5	8.024E-5	1.5111E-4	9.07E-5	9.184E-5	1.0381E-4	2.978E-5	4.848E-5	9.168E-5	1.3486E-4	1.0973E-4	8.675E-5	1.1877E-4	4.0311E-4	1.2816E-4	9.885E-5	2.0319E-4	1.3382E-4	1.529E-4	2.9272E-4	9.745E-5	6.564E-5	8.502E-5	4.8282E-4	7.8837E-4	5.6003E-4	8.3329E-4
basement		0.01300102	0.00482087	0.00281356	0.00157689	0.00278151	0.0016464	4.2871E-4	6.4352E-4	0.00116156	0.00468303	0.00111977	0.00149345	0.00182978	0.00104357	5.341E-4	4.2989E-4	4.9734E-4	7.3505E-4	5.3317E-4	7.6092E-4	0.00101972	0.00211356	7.0162E-4	7.0502E-4	0.00146282	0.00407535	0.00262614	0.00298453	0.00270653	0.00171667	0.00170207	0.00198774	0.00192112	9.737E-4	0.00114586	9.7797E-4	0.00288508	0.0056995	0.0021912	0.00176751
auditorium		4.178E-5	8.16E-5	2.715E-5	3.552E-5	5.465E-5	3.813E-5	2.763E-5	2.856E-5	3.212E-5	4.09E-5	2.344E-5	1.742E-5	3.247E-5	6.881E-5	4.625E-5	3.119E-5	3.147E-5	3.153E-5	5.324E-5	3.775E-5	3.294E-5	4.254E-5	3.004E-5	4.396E-5	3.518E-5	1.2697E-4	1.6016E-4	1.7721E-4	2.0589E-4	8.908E-5	7.994E-5	9.268E-5	1.2783E-4	4.73E-5	7.521E-5	6.848E-5	3.1231E-4	5.4111E-4	5.7885E-4	0.00393379
crevasse		1.023E-5	1.125E-5	8.18E-6	1.428E-5	8.42E-6	3.091E-5	1.342E-5	7.35E-6	1.052E-5	1.182E-5	8.86E-6	8.48E-6	1.2E-5	8.16E-6	2.019E-5	1.043E-5	3.062E-5	1.876E-5	3.16E-5	2.525E-5	1.285E-5	1.525E-5	2.035E-5	1.768E-5	1.9E-5	3.255E-5	1.532E-5	3.992E-5	2.561E-5	2.286E-5	2.267E-5	1.49E-5	3.157E-5	3.538E-5	1.1107E-4	5.275E-5	4.747E-5	1.4159E-4	4.566E-5	3.452E-5
office_building		0.00419125	0.00247894	0.00306716	0.00349958	0.00560481	0.00169383	0.00188233	0.00176953	0.00141073	0.00149631	0.00230877	0.00126321	0.00184552	0.00292186	0.00357923	0.0049866	0.00361316	0.00271262	0.00226791	0.0022347	0.00389198	0.0019789	0.00378143	0.00411724	0.00291053	0.00744913	0.00318538	0.00744307	0.00389289	0.00357639	0.00305782	0.00340157	0.00365864	0.00316354	0.00524761	0.00235789	0.00437779	0.00392766	0.00456456	0.00515816
television_studio		4.962E-5	5.891E-5	4.368E-5	4.893E-5	2.693E-5	1.101E-5	1.252E-5	1.166E-5	1.752E-5	1.753E-5	1.406E-5	8.76E-6	1.421E-5	2.73E-5	2.013E-5	1.667E-5	1.998E-5	1.978E-5	2.139E-5	1.392E-5	2.905E-5	3.149E-5	2.725E-5	3.16E-5	3.198E-5	2.041E-5	5.508E-5	3.532E-5	3.057E-5	4.098E-5	4.934E-5	7.335E-5	1.1067E-4	4.436E-5	7.15E-5	7.951E-5	5.702E-4	3.3741E-4	2.9815E-4	2.6981E-4
ice_skating_rink_outdoor		1.318E-5	7.71E-6	7.63E-6	1.285E-5	8.57E-6	1.289E-5	7.28E-6	1.696E-5	7.34E-6	6.46E-6	5.91E-6	4.34E-6	1.223E-5	2.277E-5	1.571E-5	1.891E-5	1.164E-5	1.452E-5	9.8E-6	9.91E-6	1.966E-5	3.709E-5	2.351E-5	3.549E-5	2.737E-5	1.895E-5	3.588E-5	2.221E-5	3.08E-5	4.031E-5	3.08E-5	2.689E-5	2.421E-5	3.033E-5	4.025E-5	2.221E-5	7.012E-5	1.4909E-4	1.8365E-4	1.8203E-4
clothing_store		2.9242E-4	3.3735E-4	1.3757E-4	1.4391E-4	2.6988E-4	1.3694E-4	6.275E-5	8.844E-5	5.356E-5	7.157E-5	3.115E-5	5.14E-5	6.769E-5	6.153E-5	1.7504E-4	9.383E-5	1.8762E-4	7.788E-5	8.765E-5	9.164E-5	5.467E-5	7.203E-5	6.559E-5	6.779E-5	2.4191E-4	1.6772E-4	1.2841E-4	2.1143E-4	1.9773E-4	1.6347E-4	1.4776E-4	8.344E-5	8.89E-5	8.404E-5	1.0816E-4	6.667E-5	3.2571E-4	2.6754E-4	1.4609E-4	1.3694E-4
stage_indoor		4.065E-5	8.034E-5	2.525E-5	4.416E-5	3.991E-5	2.918E-5	1.91E-5	3.119E-5	2.939E-5	2.484E-5	3.311E-5	1.447E-5	2.714E-5	4.978E-5	2.734E-5	3.8E-5	2.14E-5	3.723E-5	7.965E-5	3.034E-5	5.639E-5	5.048E-5	3.618E-5	7.741E-5	5.518E-5	5.332E-5	7.447E-5	7.401E-5	7.59E-5	8.786E-5	8.193E-5	2.4027E-4	3.0435E-4	1.067E-4	2.001E-4	1.4423E-4	8.8878E-4	9.4492E-4	0.00144134	0.00487514
rock_arch		4.8426E-4	3.193E-4	2.8317E-4	4.2839E-4	3.4205E-4	5.9392E-4	5.2025E-4	1.7346E-4	2.7775E-4	3.2604E-4	4.4706E-4	2.4981E-4	2.2087E-4	2.0499E-4	3.7588E-4	5.0694E-4	5.2174E-4	5.3666E-4	5.6415E-4	5.4377E-4	4.7801E-4	5.7129E-4	5.0733E-4	6.4337E-4	6.9159E-4	0.00179329	6.3095E-4	0.00173546	8.9546E-4	6.7011E-4	7.4753E-4	6.8423E-4	7.0954E-4	0.00184534	0.00255342	0.00476785	0.00159517	0.00454807	0.01995472	0.00708127
aqueduct		0.00604412	0.0080521	0.00682658	0.01844942	0.01683787	0.01487862	0.00670122	0.00289899	0.00268224	0.00353374	0.0024868	0.00331201	0.00283123	0.00384704	0.00351338	0.00377647	0.00525846	0.00420237	0.00417459	0.00567491	0.01268926	0.00970113	0.00556102	0.00589507	0.00646434	0.0072158	0.00836518	0.00614602	0.00687985	0.00620914	0.00920794	0.00764854	0.00749634	0.01176585	0.01861943	0.00977216	0.00802154	0.00552518	0.03138067	0.02165399
temple_south_asia		0.00255746	0.00822025	0.00221709	0.00427333	0.00480827	0.00684562	0.00298757	0.00262073	0.0036382	0.00838275	0.00415844	0.00253825	0.00387288	0.00495715	0.0044695	0.01058761	0.00481353	0.01269441	0.00700799	0.00406776	0.00264989	0.00302502	0.00317375	0.00156797	0.00518308	0.00147797	0.00619764	0.00117578	0.00192887	0.00179734	0.00230912	0.00199143	0.00167461	0.00286169	0.00314598	0.00494495	0.00379888	0.00394668	0.00252284	0.00458912
watering_hole		0.00310077	0.0011126	0.00274392	0.0036769	0.00359051	0.00114288	9.9212E-4	0.0012643	4.2715E-4	0.00113987	4.9487E-4	6.3475E-4	8.3016E-4	0.00106127	0.00116326	0.00353643	0.00179829	0.00135178	0.00162557	0.00168873	0.00172328	0.00369712	9.9853E-4	0.00123134	0.00153626	0.0024467	5.7491E-4	4.8396E-4	8.8859E-4	0.00101837	0.00245866	8.8567E-4	9.0843E-4	0.00145384	0.00186701	0.0022022	0.00137557	0.00278116	0.00477873	0.00280914
reception		5.967E-5	7.668E-5	2.681E-5	3.553E-5	1.177E-5	5.81E-6	3.93E-6	2.24E-6	3.25E-6	3.38E-6	2.04E-6	1.74E-6	2.19E-6	4.58E-6	4.47E-6	6.19E-6	6.06E-6	4.58E-6	4.29E-6	2.21E-6	2.98E-6	4.46E-6	5.25E-6	3.99E-6	4.46E-6	1.326E-5	1.121E-5	1.135E-5	1.082E-5	8.77E-6	1.071E-5	8.39E-6	9.18E-6	5.02E-6	5.69E-6	1.055E-5	5.839E-5	1.039E-4	7.34E-5	1.1628E-4
pasture		0.04524338	0.05300465	0.04239424	0.0493683	0.04349668	0.02279342	0.04266741	0.0486645	0.0399935	0.07081613	0.04787087	0.10440441	0.05368401	0.08764767	0.04684344	0.03952524	0.04952085	0.040918	0.04607467	0.07457341	0.04726204	0.0509761	0.07860217	0.07043009	0.04350387	0.06301476	0.04068455	0.02750687	0.04118432	0.0460639	0.04908847	0.04498202	0.05918772	0.03689481	0.05046036	0.11152608	0.10452349	0.09675985	0.09965555	0.01989764
mansion		0.01649599	0.01784295	0.03429016	0.04361105	0.01867308	0.02029752	0.02023703	0.02033987	0.02788491	0.01866704	0.04763138	0.02843544	0.02042612	0.04112749	0.03395091	0.04012872	0.04668479	0.04797331	0.03100221	0.02625491	0.0293466	0.01878626	0.04178144	0.06431566	0.03667191	0.07911053	0.1233959	0.05027226	0.05596067	0.05390408	0.03588795	0.03384874	0.03361131	0.0449822	0.03056717	0.02659056	0.04450952	0.03199156	0.03306831	0.05182721
field_cultivated		0.05557771	0.04278996	0.06347352	0.05671483	0.05944181	0.03697094	0.05527587	0.04454686	0.05646596	0.04562772	0.03848498	0.05221359	0.03707805	0.05193941	0.05476814	0.03203351	0.03294362	0.02272759	0.0290409	0.02292443	0.01766997	0.02412856	0.01854102	0.01797317	0.01976799	0.01983576	0.01818798	0.00990154	0.01292439	0.0108351	0.0112823	0.01855283	0.01949015	0.01688485	0.02152015	0.01276867	0.01709595	0.01723937	0.0136086	0.01771547
racecourse		2.6725E-4	2.2989E-4	2.218E-4	3.4482E-4	2.5013E-4	2.8402E-4	3.8322E-4	4.6057E-4	4.235E-4	4.4859E-4	4.6782E-4	5.6855E-4	5.564E-4	7.0216E-4	3.0741E-4	3.9059E-4	3.8427E-4	3.8084E-4	4.7109E-4	5.2589E-4	5.8013E-4	6.42E-4	6.3024E-4	0.00133782	0.00108296	6.7019E-4	9.4434E-4	0.00107679	6.4161E-4	9.9998E-4	0.00189009	0.00188766	0.00131971	6.0625E-4	0.00116455	0.00188882	0.00619663	0.00333407	0.00646453	0.0037688
butchers_shop		8.822E-4	7.6946E-4	1.7578E-4	2.1704E-4	1.1087E-4	4.837E-5	3.079E-5	3.264E-5	3.173E-5	6.277E-5	1.992E-5	2.321E-5	2.327E-5	3.105E-5	4.599E-5	3.575E-5	6.252E-5	3.598E-5	2.642E-5	3.69E-5	3.622E-5	4.937E-5	4.909E-5	4.569E-5	1.5974E-4	6.62E-5	1.065E-4	1.7588E-4	1.6788E-4	9.917E-5	2.014E-4	1.2538E-4	4.476E-5	5.163E-5	9.379E-5	1.2204E-4	3.6679E-4	2.7836E-4	2.2408E-4	1.2226E-4
aquarium		6.459E-5	1.2833E-4	3.834E-5	3.869E-5	5.119E-5	4.287E-5	1.234E-5	5.93E-6	7.5E-6	2.839E-5	6.48E-6	8.05E-6	9.81E-6	1.279E-5	2.09E-5	1.912E-5	1.962E-5	2.02E-5	1.304E-5	9.84E-6	1.128E-5	2.307E-5	3.454E-5	2.176E-5	2.648E-5	1.1623E-4	5.262E-5	7.592E-5	4.999E-5	4.431E-5	4.826E-5	6.387E-5	2.1695E-4	1.6502E-4	5.5235E-4	4.1876E-4	9.9124E-4	0.00101752	9.139E-4	5.2468E-4
bedroom		3.767E-5	3.446E-5	1.973E-5	7.434E-5	7.507E-5	4.294E-5	5.04E-5	1.478E-5	1.36E-5	2.449E-5	1.813E-5	1.205E-5	2.089E-5	1.727E-5	4.617E-5	5.323E-5	4.172E-5	3.447E-5	2.178E-5	1.167E-5	2.795E-5	4.485E-5	4.992E-5	3.785E-5	3.911E-5	7.307E-5	9.928E-5	7.482E-5	3.931E-5	6.994E-5	6.581E-5	6.853E-5	1.0229E-4	4.234E-5	4.543E-5	7.533E-5	2.7077E-4	6.5957E-4	1.4907E-4	1.0353E-4
yard 		0.03613068	0.03554461	0.05974804	0.06727146	0.07078084	0.04066195	0.0702978	0.05689592	0.0924512	0.11484889	0.13488516	0.12615956	0.10966521	0.11747825	0.09549104	0.04603735	0.08280477	0.04716493	0.04384607	0.02818553	0.0446089	0.04208302	0.07261865	0.11103708	0.05775296	0.05128098	0.11835716	0.09669897	0.0668456	0.07850977	0.09035346	0.0704822	0.06488217	0.0573415	0.0526139	0.05063954	0.10232943	0.05847295	0.14091913	0.0847341
hospital_room		3.854E-5	2.872E-5	3.84E-5	4.227E-5	2.634E-5	1.669E-5	1.13E-5	5.67E-6	7.61E-6	1.376E-5	9.91E-6	9.17E-6	1.234E-5	1.394E-5	1.863E-5	2.227E-5	2.9E-5	2.364E-5	2.126E-5	9.61E-6	1.938E-5	2.332E-5	4.117E-5	2.664E-5	2.188E-5	3.859E-5	4.369E-5	4.458E-5	3.662E-5	3.426E-5	4.434E-5	3.803E-5	3.944E-5	1.657E-5	2.095E-5	3.424E-5	1.2556E-4	1.6821E-4	4.721E-5	4.116E-5
stadium_baseball		6.751E-5	6.213E-5	3.417E-5	5.25E-5	2.979E-5	4.316E-5	3.465E-5	2.944E-5	4.913E-5	6.094E-5	6.356E-5	2.47E-5	8.326E-5	1.8078E-4	4.02E-5	3.836E-5	3.713E-5	5.372E-5	1.867E-5	2.589E-5	3.596E-5	3.264E-5	5.923E-5	6.159E-5	6.336E-5	3.19E-5	1.6384E-4	1.6627E-4	3.479E-5	7.905E-5	9.966E-5	1.4116E-4	8.094E-5	8.31E-5	1.4157E-4	8.053E-5	5.5006E-4	3.826E-4	0.00161002	0.00521715
attic		3.3936E-4	1.6215E-4	2.0597E-4	3.6649E-4	2.5609E-4	1.6588E-4	3.764E-5	5.396E-5	9.263E-5	3.2702E-4	5.911E-5	3.972E-5	5.306E-5	3.415E-5	4.915E-5	4.131E-5	6.8E-5	5.919E-5	6.427E-5	6.927E-5	7.412E-5	1.3703E-4	1.025E-4	1.0201E-4	1.2271E-4	2.4082E-4	4.1968E-4	3.3272E-4	2.284E-4	2.1146E-4	2.4228E-4	2.0199E-4	2.1915E-4	1.795E-4	1.436E-4	1.8441E-4	8.9115E-4	0.00180833	9.9616E-4	7.3415E-4
pulpit		1.578E-4	1.8735E-4	3.5075E-4	4.4688E-4	3.4581E-4	1.8019E-4	5.577E-5	1.215E-4	1.5E-4	1.6928E-4	7.582E-5	1.0912E-4	2.1056E-4	2.3592E-4	2.6124E-4	1.2695E-4	2.2309E-4	1.091E-4	1.1388E-4	1.4831E-4	1.7067E-4	3.5042E-4	8.548E-5	1.1482E-4	2.5584E-4	3.1595E-4	2.86E-4	4.208E-4	2.8537E-4	3.3487E-4	5.2435E-4	2.245E-4	1.7945E-4	1.5674E-4	1.657E-4	2.501E-4	7.1999E-4	0.00153694	4.9404E-4	5.0397E-4
dining_room		4.895E-5	2.607E-5	2.546E-5	4.102E-5	1.133E-5	7.72E-6	1.191E-5	5.55E-6	6.86E-6	1.762E-5	7.52E-6	9.18E-6	1.378E-5	1.705E-5	2.209E-5	2.943E-5	2.741E-5	1.823E-5	1.641E-5	8.72E-6	2.139E-5	3.864E-5	2.793E-5	2.648E-5	2.473E-5	6.077E-5	7.885E-5	4.625E-5	3.082E-5	5.195E-5	4.068E-5	7.929E-5	1.5325E-4	7.465E-5	3.73E-5	4.123E-5	1.0906E-4	2.0543E-4	1.3694E-4	1.4608E-4
campsite		0.01953802	0.02593739	0.02605461	0.01685451	0.01316953	0.01089209	0.01144692	0.00695208	0.00706253	0.00531163	0.00554504	0.00547573	0.00495379	0.00474207	0.0067757	0.00728526	0.0050095	0.00284684	0.00585979	0.00344717	0.00540019	0.00635592	0.00477541	0.00818288	0.01536383	0.02258542	0.01301022	0.02523986	0.03174773	0.01857501	0.01601824	0.02241499	0.02795505	0.03033826	0.01464849	0.02576134	0.02445645	0.043866	0.03433819	0.00605283
inn_outdoor		0.01758769	0.01347303	0.00860588	0.01102006	0.0048272	0.00152852	0.00206575	0.00289523	0.0010562	9.628E-4	0.0010213	0.00142303	8.9271E-4	0.0014202	0.00216445	0.00239837	0.00274172	0.0035772	0.00178221	0.00230976	0.00349839	0.00194079	0.00239949	0.00361914	0.00221468	0.0029314	0.00413787	0.00422497	0.0051803	0.00215318	0.00385237	0.0014618	0.00160464	0.00158333	0.00139814	0.002118	0.00298492	0.00233765	0.00222089	0.00343978
garbage_dump		4.8562E-4	4.0624E-4	2.247E-4	4.6978E-4	0.00144029	6.5145E-4	6.8627E-4	6.7495E-4	6.0776E-4	0.00108864	9.7886E-4	8.9183E-4	9.8925E-4	0.00106444	5.0941E-4	9.1036E-4	8.9202E-4	0.00136268	0.00107055	9.9163E-4	0.00112408	7.6999E-4	8.6796E-4	8.6947E-4	0.00216093	0.00127616	0.00203858	0.00152823	0.00138896	8.4334E-4	9.2962E-4	0.00116364	5.5437E-4	6.9742E-4	5.0416E-4	4.6685E-4	4.796E-4	5.1279E-4	7.5911E-4	5.5267E-4
viaduct		0.00412957	0.01140745	0.00450513	0.0176873	0.01997032	0.0143294	0.00431014	0.00130678	0.00119474	0.00114933	0.00108061	0.00121574	0.00122945	0.00165383	0.00135767	0.00245036	0.00213583	0.00211799	0.00146238	0.00205068	0.00586248	0.00377206	0.00356806	0.00398196	0.00553011	0.00640841	0.01125196	0.00967167	0.01059672	0.00517998	0.00767077	0.01149691	0.01434252	0.01813437	0.04029739	0.02386835	0.0093369	0.01428436	0.0555693	0.04935537
corridor		0.00345275	0.00871112	0.00333099	0.00258448	0.00207842	0.00237248	0.00284826	0.00341972	0.00342428	0.00162933	0.0041951	0.00313419	0.00306806	0.00127746	0.00188305	0.0034948	0.00293586	0.0027761	0.00281269	0.00174355	0.00442781	0.00390393	0.00250661	0.00308838	0.00791414	0.00579086	0.00973914	0.00709746	0.00921527	0.01508182	0.01297325	0.01310706	0.00576067	0.00845113	0.00493434	0.00280833	0.00174205	0.00143464	0.0025577	0.00279364
fountain		2.4964E-4	2.9586E-4	1.855E-4	4.1493E-4	0.00123075	7.5555E-4	2.8908E-4	3.4661E-4	3.7735E-4	3.9118E-4	3.4748E-4	2.0094E-4	6.2536E-4	6.1411E-4	8.0189E-4	0.00161143	0.00132588	0.0012083	0.00121923	5.9102E-4	0.00119277	0.00185763	0.00123612	0.00212888	0.00216095	6.8796E-4	0.00240291	0.00410196	0.00267913	0.00322496	0.00165967	0.00131636	0.00124367	0.00140945	0.00278517	0.00452929	0.00803543	0.01101353	0.0024302	0.00431409
raft		1.5807E-4	1.2466E-4	8.168E-5	1.5245E-4	1.3168E-4	5.86E-5	3.904E-5	2.639E-5	2.072E-5	2.553E-5	2.638E-5	2.12E-5	2.698E-5	4.45E-5	3.875E-5	4.355E-5	3.706E-5	1.56E-5	1.966E-5	3.923E-5	4.109E-5	3.456E-5	1.173E-5	2.748E-5	2.877E-5	3.081E-5	3.183E-5	1.928E-5	2.548E-5	3.357E-5	5.323E-5	2.212E-5	3.757E-5	5.001E-5	6.885E-5	4.357E-5	1.611E-5	3.224E-5	5.905E-5	6.626E-5
