canyon		0.01135223	0.00681782	0.00325558	0.00245727	0.00152067	0.00456461	0.01004336	0.00668154	0.00666367	0.01984172	0.01290581	0.01468379	0.02430089	0.0131011	0.02223371	0.01643484	0.02096188	0.02301032	0.01710766	0.01559974	0.02042435	0.03166013	0.01598127	0.05239938	0.05678821	0.05774744	0.02783008	0.04160342	0.02248358	0.03330775	0.02568924	0.00845741	0.06578095	0.02533972	0.06927724	0.07790608	0.05368428	0.04828641	0.05499565	0.06636697	0.07099296	0.02586057	0.05341299	0.00913186	0.0146587	0.01122011	0.01957041	0.00677415	0.00429913	0.00788924	0.00280094	0.00108727	0.00109364	9.6896E-4	0.0016988	0.00137659	0.00132439	0.00151065	0.00119757	8.3532E-4	0.00143579	0.09775816	0.04481318	0.03987736	0.03278675	0.04115503	0.02682859	0.02779873	0.02050279	0.01855472	0.01409848	0.00631014	0.00722593	0.01617317	0.0148924	0.01306591	0.00504252	0.00274219	0.00190792	0.00338598	0.00217119	9.5377E-4	8.7719E-4	6.1351E-4	7.141E-4	9.647E-4
courtyard		0.00138213	0.00300964	0.00237511	0.00323428	0.01084305	0.00396802	8.886E-4	0.00137916	4.9753E-4	3.8036E-4	9.2026E-4	0.00292122	0.00236783	0.00241194	0.00422031	0.00126809	0.00138078	0.002075	0.00190627	0.00184936	0.00367047	6.5634E-4	4.5418E-4	0.00201464	0.00153319	8.8743E-4	9.0231E-4	5.7692E-4	8.5663E-4	0.00168937	0.00140548	0.00206394	0.00178632	0.00140488	3.075E-4	0.00121816	2.3907E-4	6.293E-4	7.4093E-4	1.9938E-4	0.00180971	0.00294604	0.00282889	0.00510339	0.00512024	0.00278434	0.00322805	0.00515425	0.00305466	0.00636478	0.00844009	0.007397	0.00714803	0.00174968	0.00230628	0.00289949	0.00385725	0.00273032	0.00237067	0.00173012	0.00612037	6.4079E-4	0.00158435	8.4016E-4	0.00112394	0.00818569	0.00520194	0.00287116	0.00473388	0.0073119	0.00423331	0.00418008	0.00501875	0.00358842	0.00313599	0.00346693	0.00238219	0.00275877	0.00531637	0.004636	0.00409015	0.00265716	0.00480036	0.01126894	0.00401311	0.0030647
orchard		0.0530705	0.02467806	0.02732717	0.04304742	0.02833211	0.08370089	0.02311864	0.13010538	0.0522269	0.01868866	0.02879761	0.04094956	0.07594243	0.20263436	0.03170925	0.12018052	0.09466382	0.1452984	0.12537333	0.12342255	0.06336291	0.12454452	0.10066829	0.08839547	0.10119409	0.05105526	0.03797881	0.04442377	0.08783105	0.05993813	0.02856151	0.0382222	0.04499098	0.06233494	0.11008844	0.0647571	0.13815409	0.24412555	0.16634084	0.1987212	0.10170186	0.08455794	0.12351587	0.08500746	0.05164854	0.13156557	0.10286696	0.09347714	0.12924705	0.11132399	0.07197493	0.14323358	0.14010131	0.12981156	0.24607933	0.25224933	0.39922488	0.33406714	0.26634237	0.32924438	0.2941899	0.21155258	0.14002936	0.09068687	0.0876902	0.10285735	0.07659768	0.07090946	0.09705707	0.09493265	0.13670082	0.11922236	0.15492208	0.17802198	0.13135801	0.06389748	0.13982028	0.10592014	0.2648371	0.11812321	0.11816104	0.0926598	0.11097059	0.0991437	0.21393225	0.16563013
bridge		0.00210809	0.00143858	0.00327636	0.0016893	0.00143165	7.8033E-4	6.8105E-4	8.634E-4	6.5782E-4	0.00124614	4.1045E-4	0.00151957	0.00202047	0.0022074	0.00195778	9.3096E-4	9.4948E-4	0.0015506	0.00130873	9.5258E-4	6.102E-4	3.6064E-4	5.4869E-4	0.00133426	3.4681E-4	3.2214E-4	3.7239E-4	5.2353E-4	0.00102043	7.8288E-4	8.5362E-4	0.00137386	7.7849E-4	0.00142569	6.8513E-4	6.4854E-4	0.00186207	0.00159203	8.8228E-4	0.00141778	0.00388405	0.00500872	0.00215841	0.00709481	0.0029922	0.00497841	0.00116334	0.00236017	0.00167592	0.00140776	0.00282087	5.9046E-4	7.6644E-4	3.8861E-4	5.797E-4	3.6936E-4	4.8099E-4	6.8485E-4	3.039E-4	2.9709E-4	4.6608E-4	7.482E-4	0.00150246	0.00147065	0.00223005	0.00146504	0.00216214	0.00216291	0.0041983	0.00200527	7.9369E-4	9.72E-4	7.484E-4	5.5371E-4	2.5984E-4	9.7039E-4	4.7686E-4	5.8375E-4	6.7278E-4	4.5067E-4	2.8145E-4	5.784E-4	4.0867E-4	5.0364E-4	3.689E-4	0.0019213
shower		0.00513122	0.00154867	0.00130084	7.0699E-4	0.01173642	0.00276914	0.00121059	0.00226337	0.00222774	0.0023707	0.00131661	0.00143134	0.00161344	0.00201942	0.00140509	0.001447	0.00249149	0.00111047	0.00101941	0.0018903	0.00254763	6.0091E-4	0.00155863	7.0072E-4	0.00390183	8.6749E-4	0.00210503	0.00194093	0.00329381	0.00194706	0.00164827	0.00394853	0.00342243	0.00126219	0.00132571	0.00147375	0.00192056	0.00156998	0.00140029	6.1217E-4	8.2038E-4	0.0020184	0.00175897	0.00288788	0.00156993	7.753E-4	6.6E-4	0.00169402	0.00102664	6.6728E-4	0.00124496	5.7139E-4	0.00138981	6.016E-4	4.8283E-4	4.3157E-4	9.7517E-4	4.9077E-4	8.6265E-4	5.004E-4	0.00181468	0.003211	0.00192655	0.0016526	0.00207251	0.00388215	0.00196575	0.00427544	0.00122984	0.00111328	4.2275E-4	9.9988E-4	3.8275E-4	3.0886E-4	9.01E-5	1.5096E-4	4.6066E-4	2.0024E-4	1.786E-4	1.9059E-4	2.0039E-4	3.6558E-4	2.3846E-4	5.8417E-4	4.2124E-4	0.00423829
art_gallery		2.2745E-4	6.306E-5	5.59E-5	6.809E-5	1.4474E-4	2.3037E-4	8.516E-5	1.0594E-4	1.2718E-4	1.7039E-4	1.5355E-4	1.8372E-4	1.6443E-4	1.929E-4	1.3835E-4	8.332E-5	1.0828E-4	8.979E-5	9.053E-5	1.2917E-4	1.2576E-4	9.971E-5	4.39E-5	8.936E-5	6.071E-5	7.095E-5	7.249E-5	9.903E-5	1.1163E-4	8.5E-5	1.5364E-4	1.0927E-4	1.6902E-4	9.917E-5	5.38E-5	7.604E-5	5.343E-5	4.929E-5	1.0066E-4	6.808E-5	1.282E-4	1.3374E-4	1.2165E-4	2.1645E-4	1.5812E-4	2.3466E-4	1.2565E-4	1.6604E-4	8.297E-5	1.339E-4	4.923E-5	4.237E-5	6.027E-5	3.88E-5	4.47E-5	4.771E-5	8.893E-5	9.745E-5	3.912E-5	4.017E-5	5.294E-5	9.873E-5	9.284E-5	4.844E-5	1.1217E-4	1.5028E-4	1.7353E-4	1.2345E-4	1.4044E-4	2.4384E-4	1.4018E-4	1.0653E-4	9.608E-5	1.0442E-4	5.912E-5	7.942E-5	9.067E-5	6.113E-5	4.509E-5	3.743E-5	4.563E-5	4.678E-5	6.958E-5	7.417E-5	3.858E-5	6.356E-5
bookstore		2.164E-5	2.066E-5	1.635E-5	1.96E-5	4.506E-5	2.966E-5	1.219E-5	1.16E-5	1.22E-5	1.129E-5	1.096E-5	1.348E-5	3.185E-5	3.508E-5	1.133E-5	1.676E-5	1.923E-5	3.255E-5	4.212E-5	4.377E-5	3.585E-5	1.443E-5	2.298E-5	3.231E-5	2.592E-5	2.91E-5	3.783E-5	2.705E-5	1.425E-5	2.043E-5	1.011E-5	2.597E-5	2.929E-5	2.234E-5	1.297E-5	1.855E-5	1.583E-5	2.258E-5	3.631E-5	1.536E-5	8.0E-6	4.185E-5	5.24E-5	6.034E-5	6.984E-5	5.053E-5	2.016E-5	1.696E-5	3.4E-6	7.78E-6	5.59E-6	3.72E-6	3.81E-6	2.27E-6	3.38E-6	4.78E-6	1.233E-5	1.804E-5	4.8E-6	2.14E-6	6.82E-6	1.001E-5	9.18E-6	7.72E-6	1.462E-5	9.32E-6	1.249E-5	9.52E-6	1.367E-5	6.91E-6	4.01E-6	6.85E-6	5.69E-6	4.13E-6	3.85E-6	7.4E-6	4.41E-6	4.89E-6	7.31E-6	5.71E-6	6.94E-6	8.08E-6	1.375E-5	1.617E-5	7.36E-6	1.785E-5
volcano		0.00551204	0.00321555	0.00209252	0.00109414	6.862E-4	0.00111542	0.00259251	0.00246691	0.00341574	0.00504225	0.00443204	0.01153847	0.01537105	0.01275945	0.01580588	0.00430942	0.00796155	0.01237667	0.0055487	0.00679459	0.00717293	0.01098025	0.01244271	0.01448014	0.01111755	0.01239175	0.01190245	0.03495406	0.00908979	0.0039926	0.00446968	0.00642115	0.01891477	0.00528077	0.02035979	0.01024013	0.00958824	0.00786504	0.01857567	0.02377945	0.01859717	0.02245044	0.02351832	0.13208643	0.04997336	0.0423626	0.0218702	0.00397107	0.00145833	8.5454E-4	7.2242E-4	3.7315E-4	3.546E-4	0.00118996	0.00140021	0.00107457	0.00108387	3.1809E-4	3.0371E-4	2.7518E-4	4.6171E-4	0.01688866	0.01932576	0.01671704	0.02952152	0.00676653	0.02483802	0.01438265	0.02411374	0.08044519	0.03530168	0.00263787	7.0994E-4	9.805E-4	9.5788E-4	0.00198429	8.9054E-4	9.0137E-4	5.6814E-4	0.00123321	6.5467E-4	5.3997E-4	3.2245E-4	2.7782E-4	1.2936E-4	6.4347E-4
kitchen		5.6E-6	6.48E-6	3.65E-6	4.0E-6	8.69E-6	6.74E-6	6.02E-6	6.23E-6	6.37E-6	5.04E-6	3.26E-6	7.4E-6	1.059E-5	1.16E-5	5.09E-6	7.3E-6	7.83E-6	8.74E-6	1.186E-5	1.317E-5	1.022E-5	5.77E-6	6.91E-6	6.18E-6	6.25E-6	7.06E-6	7.35E-6	8.8E-6	3.37E-6	6.23E-6	4.86E-6	7.5E-6	5.1E-6	8.16E-6	4.6E-6	6.63E-6	5.14E-6	7.3E-6	1.385E-5	5.16E-6	3.17E-6	9.78E-6	7.57E-6	1.092E-5	1.605E-5	9.56E-6	6.0E-6	3.53E-6	2.09E-6	3.27E-6	2.62E-6	1.73E-6	2.0E-6	1.39E-6	1.92E-6	5.51E-6	5.9E-6	8.64E-6	2.56E-6	1.68E-6	9.04E-6	5.98E-6	6.49E-6	2.66E-6	3.42E-6	5.29E-6	6.85E-6	9.12E-6	7.64E-6	5.5E-6	4.0E-6	3.27E-6	3.32E-6	2.06E-6	1.35E-6	3.25E-6	2.28E-6	2.5E-6	3.39E-6	2.7E-6	2.91E-6	3.68E-6	5.0E-6	4.74E-6	2.43E-6	1.007E-5
cemetery		0.03852196	0.03115179	0.03005758	0.03603567	0.04777192	0.08068765	0.05426485	0.05076697	0.01987617	0.02629987	0.01605294	0.01790549	0.03602597	0.04997435	0.04181156	0.02594028	0.02328991	0.01744249	0.02288617	0.02751053	0.01567706	0.01430532	0.01251442	0.0148533	0.02096208	0.04403377	0.0093978	0.01098166	0.02282342	0.04062953	0.02449158	0.02650856	0.02560394	0.04824018	0.0122031	0.02327258	0.01340175	0.01509093	0.01250614	0.01421668	0.02092347	0.02066002	0.04170762	0.05111494	0.08949447	0.06371212	0.15244994	0.04527236	0.07372756	0.07565727	0.10077457	0.04128117	0.11363234	0.08781219	0.07332885	0.12753117	0.07268344	0.19825491	0.22041795	0.1286971	0.1067943	0.16060446	0.26785147	0.28123575	0.17926858	0.08052286	0.1686575	0.0639274	0.06965081	0.08939175	0.06558534	0.12066163	0.04654087	0.04990236	0.04124499	0.04880408	0.02419523	0.06424741	0.07719603	0.20591743	0.09016816	0.06417431	0.10602234	0.16108611	0.14314778	0.16341598
staircase		0.0018602	0.00134452	7.2053E-4	7.3755E-4	0.00208316	8.5214E-4	9.3572E-4	8.4623E-4	0.00131268	0.00125047	9.5249E-4	0.00138271	0.0015155	0.0019733	7.521E-4	0.00124475	9.3385E-4	8.5891E-4	0.00108453	0.00108715	0.00143862	5.651E-4	7.87E-4	0.00174015	0.00212077	7.0983E-4	0.0014512	0.00107055	0.00111742	0.00227222	0.00162841	0.00278587	0.00164674	0.00187868	9.6808E-4	0.00111877	9.9683E-4	6.9364E-4	6.2479E-4	4.2137E-4	6.8533E-4	0.00112558	9.0773E-4	0.00132368	6.1681E-4	0.00102395	7.486E-4	0.00159711	5.4711E-4	5.5347E-4	6.7569E-4	3.1052E-4	3.6523E-4	1.384E-4	2.0771E-4	3.1392E-4	8.7631E-4	5.2563E-4	7.3142E-4	2.7346E-4	0.00108973	0.0010833	6.1166E-4	5.9299E-4	0.00102696	9.2941E-4	0.00117998	0.0017403	0.00182031	0.00178391	5.3734E-4	0.00112003	8.5528E-4	9.0283E-4	9.7876E-4	9.9584E-4	0.00107079	3.5065E-4	4.3836E-4	2.783E-4	3.575E-4	7.2785E-4	4.8351E-4	7.8969E-4	2.1483E-4	8.569E-4
construction_site		0.01799412	0.0156877	0.01922336	0.02641397	0.03608236	0.0056533	0.00364931	0.00786582	0.00573583	0.00384422	0.00499415	0.01580807	0.01421523	0.01252343	0.00457842	0.00284491	0.004526	0.00667285	0.00850023	0.00820566	0.0054249	0.00359169	0.00364738	0.00414022	0.00795705	0.00442006	0.00357054	0.00378103	0.00426142	0.00557161	0.00729643	0.02527539	0.01295438	0.01150766	0.00422785	0.00760611	0.00255674	0.00275958	0.00372441	9.321E-4	0.00137442	0.00388999	0.00986302	0.00663397	0.00457185	0.00672012	0.00557483	0.00545451	0.00115061	0.00171971	0.00241559	0.0012626	0.00111863	0.00119904	0.00110789	0.00229008	0.00253166	0.00236288	0.0011749	7.0917E-4	0.00109255	5.441E-4	0.00121333	0.00179211	0.00385772	0.00263379	0.00696131	0.00174531	0.00381199	0.0020802	9.1584E-4	0.00336138	5.6753E-4	0.00117319	3.477E-4	0.00133319	0.00167505	0.00242306	0.00256426	0.00393955	0.00664459	0.00252415	0.00580264	0.00303255	0.00122469	0.00236475
sea_cliff		1.793E-4	1.7854E-4	1.1185E-4	5.346E-5	3.445E-5	1.0382E-4	5.2458E-4	4.5557E-4	0.00111623	0.00148804	0.00112525	0.00184504	0.00462333	0.00170075	9.1888E-4	7.2831E-4	6.5419E-4	5.2087E-4	6.3694E-4	4.5561E-4	6.659E-4	8.8969E-4	9.5673E-4	7.1866E-4	3.1403E-4	7.1968E-4	7.1213E-4	0.00314552	7.0479E-4	4.0391E-4	3.476E-4	3.9899E-4	0.00114559	4.4142E-4	0.0016549	5.5066E-4	0.00127588	5.5867E-4	0.00119871	0.00107508	0.00140433	0.00159561	6.9073E-4	0.0012774	0.00222409	0.00145901	0.00177549	9.0644E-4	8.1402E-4	6.7981E-4	2.242E-4	4.1889E-4	5.2273E-4	1.9252E-4	4.2253E-4	2.4783E-4	2.2845E-4	5.8297E-4	2.5271E-4	1.2712E-4	3.1276E-4	5.8843E-4	9.5246E-4	5.5104E-4	7.8321E-4	0.00104648	0.00147064	8.2025E-4	0.00230994	0.00322103	7.5156E-4	3.7337E-4	7.7835E-4	0.00161199	0.0013434	0.00212584	9.1028E-4	6.3984E-4	1.3119E-4	2.8743E-4	2.2007E-4	4.042E-4	1.5477E-4	9.971E-5	5.594E-5	1.5369E-4
bus_interior		1.439E-5	1.666E-5	1.863E-5	1.637E-5	2.151E-5	7.58E-6	5.17E-6	7.54E-6	9.87E-6	6.31E-6	5.87E-6	1.737E-5	3.223E-5	4.416E-5	1.605E-5	1.929E-5	1.748E-5	2.999E-5	4.854E-5	7.795E-5	3.708E-5	3.059E-5	3.296E-5	3.641E-5	1.814E-5	1.507E-5	1.578E-5	2.582E-5	1.12E-5	2.243E-5	8.84E-6	1.383E-5	2.281E-5	2.277E-5	1.148E-5	2.142E-5	1.261E-5	2.123E-5	2.569E-5	1.442E-5	1.369E-5	3.814E-5	3.853E-5	4.441E-5	4.505E-5	3.466E-5	2.012E-5	1.376E-5	5.46E-6	8.73E-6	1.398E-5	9.41E-6	3.99E-6	5.92E-6	9.81E-6	1.938E-5	2.269E-5	9.202E-5	1.229E-5	2.98E-6	1.842E-5	9.57E-6	1.1E-5	5.63E-6	9.75E-6	2.568E-5	1.963E-5	1.449E-5	1.944E-5	1.947E-5	7.48E-6	1.158E-5	7.45E-6	8.71E-6	3.43E-6	1.021E-5	4.75E-6	8.38E-6	6.15E-6	4.76E-6	6.06E-6	2.273E-5	8.98E-6	1.018E-5	3.27E-6	1.525E-5
railroad_track		0.00784454	0.00686476	0.00499667	0.00463781	0.00397765	0.00471407	0.00479417	0.00696725	0.00323304	0.00126634	0.00175082	0.00108978	0.00315887	0.00184225	0.00120546	0.00126926	0.00201642	0.00140352	9.9166E-4	0.00156065	0.00258266	0.00459429	0.00269011	0.00738269	0.0029779	0.00128947	0.00146723	0.00170654	0.0018113	0.00229993	0.00225336	0.0035317	0.00106545	8.189E-4	0.00114608	6.3849E-4	7.2666E-4	7.6371E-4	8.0311E-4	9.2483E-4	9.6026E-4	0.00145376	0.00108539	0.00166702	5.4402E-4	0.00242135	0.00119211	0.00136725	6.0959E-4	5.6075E-4	8.3245E-4	1.1686E-4	2.785E-4	4.0636E-4	3.2417E-4	2.8742E-4	2.5337E-4	5.148E-4	1.2593E-4	1.6235E-4	1.9995E-4	2.8999E-4	5.23E-4	8.753E-4	0.00121454	6.4275E-4	0.00272499	0.00164847	0.00472101	0.00414444	0.00103093	0.00229906	6.709E-4	9.5303E-4	4.1364E-4	4.2991E-4	8.6717E-4	4.0555E-4	7.9823E-4	3.8897E-4	4.3016E-4	5.57E-4	5.8753E-4	8.1654E-4	6.0816E-4	8.8057E-4
closet		7.077E-5	2.786E-5	2.001E-5	1.651E-5	9.9E-5	6.579E-5	3.041E-5	3.547E-5	3.82E-5	5.534E-5	3.634E-5	4.225E-5	4.833E-5	5.153E-5	3.14E-5	3.349E-5	3.053E-5	3.22E-5	4.538E-5	6.135E-5	4.116E-5	2.762E-5	2.592E-5	2.431E-5	4.58E-5	3.341E-5	5.714E-5	5.841E-5	2.821E-5	3.413E-5	3.209E-5	7.72E-5	7.148E-5	5.025E-5	4.071E-5	4.365E-5	3.566E-5	4.866E-5	7.968E-5	2.841E-5	1.881E-5	7.096E-5	8.823E-5	9.155E-5	9.328E-5	5.847E-5	3.893E-5	2.435E-5	1.054E-5	1.153E-5	1.085E-5	6.23E-6	8.61E-6	4.84E-6	5.31E-6	6.68E-6	7.93E-6	1.252E-5	8.52E-6	5.69E-6	4.221E-5	5.445E-5	3.645E-5	1.86E-5	2.07E-5	2.287E-5	3.846E-5	4.202E-5	3.883E-5	2.659E-5	1.792E-5	1.437E-5	8.55E-6	7.77E-6	5.21E-6	9.34E-6	1.036E-5	5.84E-6	4.29E-6	4.91E-6	4.22E-6	5.48E-6	7.99E-6	1.032E-5	8.42E-6	3.856E-5
swamp		0.00672808	0.01016018	0.00752325	0.01320597	0.0117727	0.01336869	0.02841711	0.02641308	0.02146153	0.0104205	0.00873982	0.01855019	0.01731272	0.02532312	0.01672213	0.02109194	0.01485468	0.01678562	0.01195061	0.01079719	0.01492197	0.00755563	0.01714741	0.01305705	0.0166533	0.03501559	0.0288982	0.01487429	0.02707762	0.02256063	0.02193291	0.04271861	0.0589043	0.1606112	0.0648764	0.09000868	0.09377273	0.01927506	0.00822606	0.01861523	0.02143203	0.01303139	0.01422101	0.03120805	0.02168929	0.03379983	0.02134039	0.03713754	0.03183617	0.06837988	0.09308403	0.07271259	0.04860326	0.02517211	0.01853167	0.03303736	0.02136074	0.01826832	0.01147611	0.00908489	0.02324199	0.01084441	0.01138363	0.01587304	0.0264497	0.02260786	0.00851854	0.02139949	0.01813608	0.04306716	0.02120982	0.00669147	0.02722972	0.00420391	0.02157061	0.01558234	0.02527555	0.06845333	0.04391939	0.07625336	0.05379608	0.09537212	0.07632849	0.02486527	0.01877694	0.02560883
coffee_shop		4.882E-5	5.363E-5	2.971E-5	6.909E-5	8.278E-5	4.74E-5	2.889E-5	3.018E-5	5.064E-5	2.832E-5	1.949E-5	5.772E-5	1.1349E-4	1.197E-4	5.453E-5	4.695E-5	4.762E-5	1.0641E-4	1.154E-4	1.7159E-4	1.0831E-4	3.881E-5	5.636E-5	1.3105E-4	1.2486E-4	9.693E-5	8.366E-5	1.339E-4	4.022E-5	1.0483E-4	2.771E-5	5.63E-5	3.373E-5	4.121E-5	1.961E-5	4.241E-5	2.844E-5	4.495E-5	7.926E-5	3.374E-5	3.14E-5	1.0121E-4	1.3322E-4	1.9584E-4	1.6802E-4	1.7018E-4	9.309E-5	6.623E-5	1.204E-5	2.471E-5	1.786E-5	1.539E-5	1.911E-5	1.015E-5	2.384E-5	2.986E-5	1.0578E-4	1.1345E-4	3.893E-5	1.321E-5	2.573E-5	2.075E-5	2.474E-5	2.282E-5	4.387E-5	4.666E-5	3.903E-5	4.76E-5	4.886E-5	7.389E-5	2.857E-5	6.421E-5	7.027E-5	3.249E-5	2.308E-5	2.041E-5	2.334E-5	3.04E-5	2.286E-5	2.579E-5	3.679E-5	3.409E-5	5.372E-5	3.991E-5	3.419E-5	6.446E-5
botanical_garden		0.03680715	0.04186912	0.02912988	0.02538057	0.04327184	0.05508011	0.05265217	0.05543243	0.04572043	0.04637466	0.04433721	0.05193268	0.05064097	0.06858192	0.04898614	0.04082032	0.04257809	0.03332634	0.02579798	0.03041304	0.0221324	0.0285282	0.03574561	0.02921685	0.03463291	0.03078502	0.03407282	0.04691434	0.04634586	0.04950108	0.04902329	0.06114642	0.04039142	0.04668937	0.04991611	0.0405631	0.06848914	0.05410548	0.04347941	0.05177407	0.06458874	0.05991568	0.08085138	0.09943923	0.1251295	0.08630161	0.10343266	0.08598708	0.1379979	0.18416774	0.12914777	0.14579801	0.12504157	0.12397791	0.1654122	0.12823674	0.15071137	0.17303924	0.13966972	0.17454581	0.18600194	0.20544073	0.09623962	0.1035524	0.23314746	0.29609826	0.16047661	0.20667739	0.21127753	0.2611695	0.21329285	0.2103325	0.16407406	0.29889306	0.28562927	0.21512356	0.25140667	0.17795306	0.25194222	0.24334016	0.25822908	0.14828576	0.12289332	0.16136178	0.12082662	0.1181846
pagoda		0.00593255	0.05454066	0.01425187	0.14242461	0.00987942	0.00522106	0.01267528	0.01420035	0.0263897	0.03960605	0.05632414	0.02671386	0.03030932	0.0065989	0.01382403	0.02878518	0.0242218	0.0245916	0.01108966	0.0234573	0.04088368	0.02819971	0.04288942	0.12908387	0.1143887	0.18394324	0.24660917	0.12968235	0.27909413	0.07432088	0.09736583	0.1528653	0.01754547	0.02698922	0.01027702	0.01156885	0.00737775	0.0050735	0.01105005	0.00277489	0.00226024	0.00763181	0.01318882	0.01768458	0.00947689	0.01961779	0.01628782	0.00900588	0.0019556	0.00444649	0.00142025	0.00276791	0.00576364	0.00236614	0.00225088	0.0013389	0.00679639	0.00494566	0.00109855	0.00261456	0.01620587	0.00815453	0.00865837	0.04395192	0.02593386	0.0147141	0.02476276	0.01262525	0.03038025	0.01219126	0.02186812	0.03351156	0.02710035	0.01289788	0.01247648	0.00686079	0.01600512	0.00763521	0.00295689	0.00213984	0.00260637	0.01113882	0.00469992	0.00770292	0.00579021	0.01245685
cathedral_outdoor		0.00270177	0.00723294	0.00536846	0.01327546	0.0036863	0.00620843	0.00610715	0.00920612	0.00546444	0.00468879	0.00933811	0.00295672	0.00125088	7.7618E-4	0.00312741	0.00386072	0.00134966	0.00263871	0.00217328	0.00304072	0.00261154	0.00201531	0.0027231	0.00316648	0.00882574	0.00844064	0.00651362	0.00284156	0.00646066	0.0028106	0.00360448	0.00326928	0.00158272	0.00131431	6.7892E-4	0.00130077	9.2554E-4	2.1915E-4	0.00193003	2.6749E-4	0.00120088	0.00225484	0.00433721	0.00212862	0.00158045	0.00627043	0.00447635	0.00298725	0.00230169	0.00136199	8.9779E-4	0.00219026	0.00261283	8.0327E-4	9.5047E-4	9.6708E-4	0.00204354	0.00184347	0.0021666	0.0035095	0.00588396	0.00309966	0.00311513	0.0042523	0.00608841	0.003435	0.00400412	0.00422985	0.00536335	0.0048239	0.0029864	0.00432906	0.00795188	0.01515171	0.00341949	0.00380528	0.0024315	0.00154092	0.00159182	0.002821	0.00320246	0.00172557	0.00210199	0.00335094	0.00650304	0.00531749
fairway		0.5320086	0.58762664	0.57058877	0.57882494	0.59022987	0.6042253	0.60004026	0.5923982	0.584815	0.6121131	0.62249166	0.6151953	0.6187549	0.6418361	0.6352261	0.58855045	0.5852588	0.5870889	0.62926614	0.63941723	0.656606	0.6460353	0.6451353	0.6475466	0.6639203	0.6439849	0.62420034	0.6404135	0.65504366	0.6256649	0.6665651	0.66520447	0.68138367	0.67602986	0.659892	0.64206177	0.6673745	0.63224566	0.6425887	0.65305775	0.6207162	0.6425187	0.6838336	0.64985895	0.6365566	0.5965199	0.6089044	0.63339186	0.56542534	0.58821845	0.54157525	0.58890444	0.47888148	0.3543035	0.3497913	0.35203406	0.34014583	0.45006114	0.3978219	0.39701986	0.46175745	0.3645399	0.366381	0.36955482	0.2539696	0.2290107	0.33968827	0.06413686	0.16923241	0.09138446	0.14005	0.13353784	0.13167682	0.10285455	0.10829954	0.14686614	0.12787256	0.10102212	0.10673324	0.05652257	0.07913075	0.14094256	0.11074041	0.06917601	0.0700342	0.04506304
beauty_salon		1.68E-5	9.8E-6	9.0E-6	1.015E-5	3.168E-5	2.526E-5	2.057E-5	2.568E-5	2.609E-5	4.343E-5	2.763E-5	2.695E-5	3.641E-5	4.934E-5	2.859E-5	2.306E-5	4.08E-5	3.012E-5	3.345E-5	5.403E-5	5.731E-5	3.153E-5	1.973E-5	3.5E-5	4.108E-5	6.282E-5	4.293E-5	9.342E-5	2.629E-5	7.768E-5	2.05E-5	3.39E-5	4.478E-5	4.726E-5	2.446E-5	2.927E-5	3.31E-5	2.367E-5	4.026E-5	2.087E-5	1.604E-5	4.308E-5	4.317E-5	7.373E-5	6.184E-5	6.534E-5	2.816E-5	3.596E-5	5.97E-6	1.78E-5	8.33E-6	7.11E-6	6.27E-6	4.07E-6	1.162E-5	1.562E-5	3.651E-5	5.99E-5	1.869E-5	6.1E-6	1.003E-5	2.636E-5	1.946E-5	1.105E-5	1.749E-5	1.46E-5	2.696E-5	2.636E-5	3.256E-5	2.577E-5	2.332E-5	2.402E-5	7.87E-6	9.4E-6	5.47E-6	1.051E-5	9.22E-6	7.37E-6	5.96E-6	6.73E-6	7.7E-6	8.63E-6	1.59E-5	8.49E-6	6.42E-6	1.86E-5
arch		0.00283027	0.00210628	0.00323562	0.00422935	0.00956028	0.00472445	0.00384419	0.0035424	0.00287405	0.0033405	0.00376555	0.00312163	0.00295144	0.00351779	0.00417694	0.00424056	0.00505505	0.00289908	0.01100161	0.00823979	0.00347195	0.00209328	0.00285782	0.00347223	0.00378847	0.0046225	0.00212103	0.00413887	0.00356482	0.00309386	0.00493941	0.00568193	0.00621927	0.00379369	0.00531454	0.00284746	0.00381112	0.00446596	0.00249257	0.00173689	0.00921783	0.01523091	0.00837559	0.01567352	0.01461943	0.00815307	0.01042424	0.01609404	0.01323637	0.01017846	0.01008382	0.00763668	0.00992532	0.00170126	0.00283088	0.0038433	0.0037951	0.00284104	0.00516861	0.00520961	0.00536267	0.0095489	0.01240362	0.00389121	0.00471936	0.01251412	0.0129221	0.00689406	0.01074218	0.01403852	0.0052028	0.00533868	0.00404836	0.00550049	0.0042141	0.0031759	0.00321775	0.00258954	0.00647996	0.0051575	0.00206701	0.00407004	0.00424905	0.00405994	0.00397223	0.00349331
